,MaxEStateIndex,MolWt,FpDensityMorgan1,BCUT2D_LOGPLOW,BalabanJ,HallKierAlpha,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA5,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState2,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,fr_ArN,fr_Ndealkylation1,fr_bicyclic,fr_unbrch_alkane
2540,6.005514219576719,320.4620000000001,1.2727272727272727,-2.4472770751108106,2.234348527485161,-1.56,16.720787709916088,5.749511833283905,0.0,0.0,6.923737199690624,33.25840029045949,25.676110046885686,24.022455584395093,34.13636132979826,0.0,40.15761125083647,0.0,0.0,6.06636706846161,42.83800410918016,0.0,6.923737199690624,45.38447809206734,4.889675925925926,0.0,0,1,0,1,2,0
2541,5.418009259259259,238.31199999999998,1.1875,-1.9876264418636187,2.813380657087945,-1.36,11.033401435232523,11.49902366656781,0.0,0.0,13.847474399381248,5.917906046161393,11.629818560158606,25.94778242775368,22.761588780431133,0.0,19.76538044554264,0.0,0.0,6.06636706846161,22.346364760213422,14.219595082555067,6.06636706846161,22.594554362214147,0.0,3.2807086167800454,0,0,0,0,1,0
2542,6.191538170823885,320.4620000000001,1.1818181818181819,-2.3952230912932206,2.245137056806547,-1.5599999999999998,16.720787709916088,5.749511833283905,0.0,0.0,13.847474399381248,19.76538044554264,32.24539269211191,24.022455584395093,34.13636132979826,5.917906046161393,27.694948798762496,0.0,12.841643245852017,0.0,36.41718248625415,0.0,0.0,53.289520205973545,4.716892479213907,2.1380338246409676,0,1,0,2,2,0
2543,6.065576341647771,308.4030000000001,1.4285714285714286,-2.2902590469938997,1.960506922678014,-1.56,18.227549069877483,17.01572438418407,5.749511833283905,0.0,13.344558822616634,26.689117645233267,6.06636706846161,17.832153732946914,22.761588780431133,0.0,52.2416092433465,0.0,0.0,6.06636706846161,36.045378137294456,0.0,19.913841467842857,15.670817162523523,0.0,0.0,0,1,0,0,2,0
2544,5.673009259259259,222.313,1.3333333333333333,-1.9879889968625122,2.675102479088391,-1.1600000000000001,16.78291326851643,0.0,0.0,0.0,6.923737199690624,31.898114582465862,5.563451491696996,18.335069309711532,22.761588780431133,0.0,27.19203322199788,6.4208216229260096,6.923737199690624,6.06636706846161,28.767186383139432,0.0,13.847474399381248,21.737184230985132,0.0,0.0,0,0,0,0,1,0
2545,4.367394652305366,234.328,1.5,-2.1855558863480913,2.2970149489981835,-1.36,11.033401435232523,0.0,0.0,0.0,0.0,19.410925891078243,31.3880225608829,17.415573619882174,34.13636132979826,0.0,13.344558822616634,6.4208216229260096,0.0,6.06636706846161,36.23112214466724,0.0,7.04767198267719,31.95388256584194,2.397777777777778,1.9613151927437642,1,1,0,1,2,0
2546,5.421805555555555,237.32799999999997,1.375,-2.1689422545624386,2.7565893046311523,-1.3599999999999999,22.470299543199992,0.0,0.0,0.0,0.0,25.477292959539852,13.592428388589765,18.837984886476146,28.4489750551147,0.0,13.847474399381248,0.0,6.923737199690624,6.06636706846161,34.57850744080956,7.109797541277533,20.037776250829424,20.570726893374,2.126990740740741,3.7216043083900225,0,0,0,0,1,0
2547,11.47828270660116,306.3910000000001,1.2380952380952381,-2.240022176211542,2.3587765039489232,-1.8900000000000001,16.720787709916088,5.749511833283905,0.0,4.794537184071822,13.344558822616634,6.4208216229260096,26.582532656742,24.084264808781317,40.10566661775011,0.0,26.689117645233267,11.21535880699783,0.0,0.0,48.12999504693316,0.0,14.09534396535438,25.47063662422448,15.73985300138574,4.043012566137566,0,1,0,0,2,0
2548,6.179583333333333,308.403,1.1904761904761905,-2.3723319420256352,2.3131944820085026,-1.56,17.72463349311287,17.01572438418407,5.749511833283905,0.0,20.771211599071872,19.262464868778025,5.563451491696996,18.837984886476146,22.761588780431133,0.0,52.24160924334649,0.0,0.0,0.0,28.767186383139432,7.109797541277533,6.923737199690624,29.51829156190477,0.0,1.6307482993197278,0,1,0,0,2,0
2549,6.167037037037037,293.392,1.4,-2.3235669971934865,1.9075643543476561,-1.4000000000000001,23.744249787493743,11.49902366656781,0.0,0.0,6.923737199690624,20.51616558828039,24.595396588997193,11.728187345198613,22.761588780431133,0.0,25.869346833290944,6.4208216229260096,0.0,6.06636706846161,47.48227624526192,0.0,6.06636706846161,34.66607085872838,2.1598773043167885,4.138071868273888,0,1,0,0,2,0
