,SMILES,ERed
4296,CCCCC1Oc2cc3nsnc3c(C)c2OC1CC(C)C,1.43
4297,CCC(C)N1CCN(C)c2c1cc1nsnc1c2C(C)C,1.18
4298,CCNc1cccc2nsnc12,1.52
4299,COc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.49
4300,CC1Oc2c3c(c4nsnc4c2OC1C)CCCN3C,1.34
4301,CCCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)OCCO2,1.64
4302,CCC(C)N1CCN(CC)c2c1cc1nsnc1c2N(C)C,1.2
4303,CCC(C)N(C)CCN1CCN(C)c2cc3nsnc3cc21,0.97
4304,CCC(C)c1c2c(cc3nsnc13)OCCO2,1.46
4305,CCCc1c2c(cc3nsnc13)N(CCC)CCN2C(C)C,1.27
4306,CCCN1CCN(C)c2c1c(C)c1nsnc1c2/[NH+]=C(\C)[O-],1.31
4307,CCC(C)C1Oc2cc3nsnc3cc2OC1C(C)CC,1.39
4308,CCCCc1c2c(c(C)c3nsnc13)N(C)CCN2C(C)C,1.2
4309,CC(C)CN(C)CCc1c2c(cc3nsnc13)OCCO2,1.17
4310,CCOCCOc1c2c(cc3nsnc13)N(C)CN2C,1.19
4311,CCNc1c2c(cc3nsnc13)C(C)CC2,1.43
4312,CCC1COc2c(c(OC)c3nsnc3c2OC(C)C)O1,1.55
4313,COc1c2c(c(/[N+](C)=C(\C)[O-])c3nsnc13)C1CCC2CC1,1.67
4314,CCOc1cc(CC)c2nsnc2c1OC,1.62
4315,CCCC1COc2c(c(N(C)CC)c3nsnc3c2C)O1,1.41
4316,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,1.17
4317,CC1CN(C(C)C)c2cc3nsnc3cc21,1.32
4318,CCC(C)c1c2c(cc3nsnc13)OC(C)C(C(C)C)O2,1.4
4319,CC(C)Cc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,1.24
4320,CC1COc2cc3nsnc3cc21,1.53
4321,CNc1c(C)c(OC)c(C)c2nsnc12,1.45
4322,CCCOc1c2c(c(CC)c3nsnc13)OCC(C)O2,1.46
4323,CCCN1CN(C)c2cc3nsnc3c(CC)c21,1.09
4324,CCCCN1CCN(C)c2c1cc1nsnc1c2CC,1.26
4325,CCN1CCN(C)c2c1cc1nsnc1c2CCOC,1.32
4326,CCc1c(N(C)CC)c(N(C)OC)c(OC)c2nsnc12,1.59
4327,CCCN1CCN(C(C)CC)c2c1cc1nsnc1c2CC,1.22
4328,CCCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.22
4329,CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC(C)C,1.12
4330,CCN1CCN(CC(C)C)c2cc3nsnc3c(OC)c21,1.21
4331,CCOc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2CC,1.24
4332,CCC(C)c1c2c(cc3nsnc13)OCC(C(C)CC)O2,1.59
4333,CCc1c(NC)c(NC)cc2nsnc12,1.33
4334,COc1c2c(c(CC(C)C)c3nsnc13)OCCO2,1.49
4335,CCCc1c(C)cc(C)c2nsnc12,1.57
4336,CCN1CN(C)c2c1c(C)c1nsnc1c2NC,1.17
4337,CC1CNc2c1c1c(c3nsnc23)CCC1,1.48
4338,CCCN1c2c(cc3nsnc3c2OC)N(C)C1OC,1.18
4339,CCCCC1COc2c(c(OC)c3nsnc3c2C)O1,1.49
4340,Cc1ccc2nsnc2c1N(C)CC(C)C,1.58
4341,CCC(C)N1CN(C)c2cc3nsnc3c(OC)c21,1.15
4342,CCCN1CCN(CC)c2cc3nsnc3cc21,1.23
4343,CCN1CN(C)c2c1c(OC)c1nsnc1c2C,1.2
4344,CCc1c2c(cc3nsnc13)N(C)CCN2CCOC,1.37
4345,CCOc1ccc2nsnc2c1C,1.55
4346,CCc1c(C)cc(OC)c2nsnc12,1.5
4347,CCN1c2cc3nsnc3c(OC)c2N(C)C1OC,1.25
4348,CCCCc1c(OC(C)C)ccc2nsnc12,1.56
4349,Cc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.21
4350,C1COc2c3c(c4nsnc4c2N1)CCO3,1.39
4351,COCCC1Oc2cc3nsnc3c(C)c2OC1C,1.44
4352,CNc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2CC1,1.39
4353,CCCCc1c2c(c(CCOC)c3nsnc13)C1CCC2C1,1.34
4354,CCC1COc2cc3nsnc3c(N(CC)C(C)CC)c2O1,1.25
4355,CCCN1CCN(C)c2c1cc1nsnc1c2N(C)CC,1.32
4356,C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CCN2C(C)C,1.5
4357,CCCCOc1c2c(cc3nsnc13)N(C)C(OC)N2C,1.19
4358,CCOc1cc(OC(C)C)c2nsnc2c1,1.56
4359,Cc1cc2c(c3nsnc13)CC(C)CO2,1.47
4360,CNc1c2c(c(N(C)CC(C)C)c3nsnc13)C1CCC2C1,1.34
4361,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,1.06
4362,CCNc1c(NC)c(OCC)c2nsnc2c1C,1.35
4363,CCCCc1c2c(c(N(C)C)c3nsnc13)OC(CC)CO2,1.41
4364,CCc1cc2nsnc2c2c1C(C)C(C)O2,1.58
4365,CCN1CN(C(C)C)c2c1cc1nsnc1c2OCC(C)C,1.14
4366,CCN1CCN(C(C)C)c2c1cc1nsnc1c2C(C)C,1.28
4367,CNc1c2c(cc3nsnc13)N(C)CC2,1.31
4368,CCCCc1c(N)c(NC)cc2nsnc12,1.21
4369,CCCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,1.13
4370,CCC(C)c1c2c(cc3nsnc13)N(C)CCN2CC(C)C,1.27
4371,CCC(C)c1c2c(cc3nsnc13)OCC(C)O2,1.38
4372,CCCOCCNc1c2c(cc3nsnc13)C1CCC2C1,1.38
4373,CCOc1c2c(cc3nsnc13)OCCO2,1.56
4374,CCCNc1c(NC)c(NCC)c(OCC)c2nsnc12,1.41
4375,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.29
4376,CCCNc1c(NC)c(NCC)c2nsnc2c1C,1.36
4377,CCC(C)Oc1c2c(cc3nsnc13)N(CC)CCN2C,1.27
4378,COc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,1.15
4379,CCCN1c2cc3nsnc3c(OCC)c2N(C)C1OC,1.17
4380,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.69
4381,CCOc1c(NCC(C)C)c(N)cc2nsnc12,1.36
4382,CCOCCC1Oc2cc3nsnc3c(C)c2OC1CC,1.45
4383,CCCNc1c(NCC)c(NC)c2nsnc2c1C,1.28
4384,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,1.65
4385,CCCc1c2c(c(N(C)C)c3nsnc13)OCC(C)O2,1.46
4386,CN(C)c1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.43
4387,CC(C)C(=O)Oc1c2c(cc3nsnc13)C1CCC2CC1,1.64
4388,CCOCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.74
4389,CCC(C)N1CCN(C)c2cc3nsnc3c(OC)c21,1.15
4390,CCC(C)N1CCN(C(C)C)c2cc3nsnc3c(C)c21,1.33
4391,CCOCCOc1c2c(c(C)c3nsnc13)OCCO2,1.55
4392,CCC1COc2c(c(CC(C)C)c3nsnc3c2OC)O1,1.45
4393,CCCCc1c2c(c(C(C)C)c3nsnc13)OCC(CC)O2,1.42
4394,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,1.05
4395,CNc1c2c(c(OC)c3nsnc13)CCO2,1.45
4396,CCNc1c2c(c(NC)c3nsnc13)N(C)CCN2C,1.33
4397,CCCC1COc2c(c(CC)c3nsnc3c2OC)O1,1.64
4398,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC,1.29
4399,CCOc1cc2nsnc2c2c1C(C)CCN2,1.37
4400,CCc1c2c(cc3nsnc13)N(CC)CN2CCOC,1.12
4401,CCCCNc1c2c(cc3nsnc13)C1CCC2CC1,1.42
4402,CCC1COc2c(c(OC)c3nsnc3c2C)O1,1.49
4403,CCCCc1c2c(cc3nsnc13)N(C)CN2C,1.13
4404,CCOC1N(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c2N1C,1.28
4405,CCN1CN(CC)c2c1c(NC)c1nsnc1c2NC,1.25
4406,CCNc1c2c(c(CC)c3nsnc13)C1CCC2C1,1.53
4407,CCOc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.66
4408,CCCc1c2c(c(C(C)CC)c3nsnc13)C1CCC2C1,1.38
4409,CC1CCc2cc3nsnc3cc21,1.55
4410,CCC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.35
4411,CCCNc1c(NC)c(NCC)c2nsnc2c1NC,1.35
4412,CCc1cc2nsnc2c2c1CC(C)C2,1.5
4413,COCCOc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.54
4414,CCc1c2c(cc3nsnc13)N(CCOC)CN2C,1.12
4415,CCCN1CN(CC)c2cc3nsnc3c(CC(C)C)c21,1.03
4416,CCOCCN1CN(CC)c2cc3nsnc3cc21,1.06
4417,CCCc1c2c(cc3nsnc13)N(CC)CN2CCC,1.07
4418,COc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.25
4419,CCCCN1CCN(CCOC)c2cc3nsnc3cc21,1.16
4420,CCNc1cc2c(c3nsnc13)C(C)(C)CO2,1.36
4421,CCCC1Oc2cc3nsnc3cc2OC1CCC,1.53
4422,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.25
4423,COCCN1CCN(CC(C)C)c2cc3nsnc3c(C)c21,1.49
4424,CCCc1c2c(cc3nsnc13)OC(C)C(C)O2,1.5
4425,CCC(=O)Oc1c2c(cc3nsnc13)N(CC)CN2CC,1.29
4426,CCN1CCN(C)c2cc3nsnc3c(NC)c21,1.23
4427,CCC(C)N(C)c1c2c(cc3nsnc13)N(C)CCN2CC,1.25
4428,CCCCOc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.38
4429,CCOCCN1CN(CC)c2cc3nsnc3c(CC)c21,1.13
4430,CCOc1c2c(cc3nsnc13)N(CC)C(OC)N2CC,1.17
4431,CN(C)CCc1c2c(cc3nsnc13)C1CCC2CC1,1.48
4432,CCCCN1c2cc3nsnc3cc2N(CC)C1OC,1.1
4433,CCOc1cc(NC)c2nsnc2c1OC,1.46
4434,CCCCC1Oc2cc3nsnc3c(C(C)C)c2OC1CC,1.48
4435,CCCN1CCCc2cc3nsnc3cc21,1.3
4436,CCC(C)c1cc2c(c3nsnc13)CC(C)C2,1.51
4437,CCCOC1N(C)c2cc3nsnc3c(OC)c2N1C,1.19
4438,Cc1cc2nsnc2c(C)c1N(C)C(C)C,1.53
4439,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.14
4440,CCCc1c2c(c(C)c3nsnc13)OC(CCC)C(C)O2,1.35
4441,CCC(C)N1CN(C(C)CC)c2c1cc1nsnc1c2C,1.03
4442,CCCCc1c2c(c(CC)c3nsnc13)OCCO2,1.4
4443,CCc1c2c(c(OC(=O)C(C)C)c3nsnc13)OCCO2,1.6
4444,CCCN(C)c1c(N(C)OC(C)C)c(C)c2nsnc2c1C,1.52
4445,CC1CCc2ccc3nsnc3c21,1.58
4446,CCCCOCCN1CN(C(C)C)c2cc3nsnc3cc21,1.1
4447,Cc1c2c(cc3nsnc13)C1CCC2CC1,1.45
4448,CCCc1c(OC)cc(OC)c2nsnc12,1.53
4449,CCCC1COc2c(c(OC)c3nsnc3c2OC)O1,1.63
4450,CCCN(C)CCN1CN(C)c2c1cc1nsnc1c2OC,1.14
4451,CCCN1CN(CCOC)c2cc3nsnc3cc21,1.02
4452,CCC(C)c1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.23
4453,CCCc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.47
4454,CCN(C)c1c(N)cc2nsnc2c1C,1.38
4455,Cc1c2c(c(C)c3nsnc13)OC(C)C2,1.38
4456,CCNc1c2c(c(OC)c3nsnc13)N(C)CCN2C,1.53
4457,CCCN(C)c1c2c(cc3nsnc13)N(CCC)CN2C,1.07
4458,CCOc1c(OCC(C)C)ccc2nsnc12,1.69
4459,CCC(C)c1c2c(c(C)c3nsnc13)OC(C)CO2,1.38
4460,CN(C)CCOc1c2c(cc3nsnc13)C1CCC2CC1,1.53
4461,CCOCC/C([O-])=[NH+]\c1cccc2nsnc12,1.82
4462,CCOc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.08
4463,CCN(CC)c1ccc2nsnc2c1C,1.54
4464,CCCN1CN(C)c2c1c(OC(C)=O)c1nsnc1c2C,1.28
4465,CCc1c2c(c(N(C)CC(C)C)c3nsnc13)OCC(C)O2,1.45
4466,CCC(C)Oc1c2c(cc3nsnc13)OC(CC)C(C)O2,1.5
4467,CCC(C)ON(C)c1c(N(C)C)c(C)c2nsnc2c1C,1.44
4468,CCCc1c2c(cc3nsnc13)N(CCC)CCN2C,1.23
4469,CCCN(C)c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.09
4470,CCc1c2c(c(/[N+](C)=C(\C)[O-])c3nsnc13)C1CCC2CC1,1.59
4471,CCN1CN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C(C)C,1.22
4472,CCc1c2c(c(C)c3nsnc13)OC(CC(C)C)CO2,1.38
4473,COc1c2c(c(OC(C)C)c3nsnc13)OCCO2,1.56
4474,CNc1cc2c(c3nsnc13)C(C)CO2,1.4
4475,CCCNc1c2c(cc3nsnc13)OCC(CC)O2,1.36
4476,CCCN1c2c(cc3nsnc3c2C)N(CC)C1OCC,1.22
4477,Cc1c2c(c(N(C)C(C)C)c3nsnc13)OCC(C)O2,1.37
4478,CCCC1Oc2cc3nsnc3c(OC)c2OC1CC,1.64
4479,CC(C)Cc1c(C(C)C)ccc2nsnc12,1.53
4480,CCOc1c2c(c(CCOC)c3nsnc13)C1CCC2CC1,1.48
4481,CCCN1CN(C)c2cc3nsnc3c(OCC(C)C)c21,1.14
4482,CCc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.08
4483,CCN1c2c(cc3nsnc3c2CC(C)C)N(C)C1OC,1.07
4484,CCCN1CCN(C)c2cc3nsnc3c(N(C)CC)c21,1.17
4485,CCCN1CCN(CC)c2c1c(CC)c1nsnc1c2C,1.36
4486,CCc1cc(NC)c2nsnc2c1C,1.42
4487,CC(C)Cc1cc2c(c3nsnc13)CCCO2,1.49
4488,CCOCCc1c2c(cc3nsnc13)C1CCC2CC1,1.47
4489,CCc1c2c(c(OC)c3nsnc13)N(C(C)C)CCN2C,1.31
4490,COc1cc2nsnc2c2c1CC(C)CN2,1.29
4491,CCCC1Oc2c(c(CC(C)C)c3nsnc3c2C)OC1C,1.34
4492,CCN1CCN(CC(C)C)c2cc3nsnc3cc21,1.23
4493,CNc1c2c(cc3nsnc13)C(C)(C)CO2,1.43
4494,CCC(C)N1CN(C)c2c1cc1nsnc1c2C(C)C,1.12
4495,CCN1CCN(C(C)C)c2c1cc1nsnc1c2CC(C)C,1.32
4496,CCCN1CCN(C)c2cc3nsnc3c(NCC)c21,1.37
4497,CCN1CCN(CC)c2c1cc1nsnc1c2NC,1.27
4498,CCCN1CN(CCC)c2c1cc1nsnc1c2OCC,1.1
4499,CCC(C)C1COc2ccc3nsnc3c2O1,1.58
4500,CCN1CCN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,1.53
4501,COCCNc1c2c(cc3nsnc13)N(C)CCN2C,1.16
4502,CCCCNc1cccc2nsnc12,1.51
4503,CCC(C)N(CC)c1c2c(cc3nsnc13)C1CCC2CC1,1.54
4504,CCC(C)N1CN(C)c2cc3nsnc3c(OCC(C)C)c21,1.13
4505,COCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,1.53
4506,CCCc1c2c(cc3nsnc13)N(C)CN2CCOC,1.07
4507,CCCN(CCC)c1c2c(cc3nsnc13)OCC(CC)O2,1.55
4508,CCCC1Oc2cc3nsnc3c(OC(C)=O)c2OC1C,1.67
4509,CCNc1c(N)c(N)c(OC)c2nsnc12,1.3
4510,CCCOc1c2c(c(C)c3nsnc13)OCCO2,1.48
4511,CCN1CCN(C)c2c1c(OC)c1nsnc1c2OC,1.27
4512,CCCOc1ccc(C(C)CC)c2nsnc12,1.53
4513,CC(C)Cc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.36
4514,CC(C)c1c2c(cc3nsnc13)OCC(C(C)C)O2,1.32
4515,CCC(C)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.1
4516,CCc1c(N)c(NC(C)CC)c(OC)c2nsnc12,1.41
4517,CCCN1CN(C)c2cc3nsnc3c(N(CC)C(C)C)c21,1.09
4518,CCC(C)N1CCN(CC)c2c1cc1nsnc1c2C,1.18
4519,CCNc1cc2c(c3nsnc13)CCO2,1.41
4520,CCCCC1COc2c(cc3nsnc3c2OC(C)=O)O1,1.63
4521,Cc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.19
4522,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2CC,1.18
4523,CCN(C)c1c(N(C)CC)c(C(C)C)c2nsnc2c1C,1.38
4524,CCCC1COc2cc3nsnc3c(CC(C)C)c2O1,1.35
4525,CCCN1CCN(C)c2c1c(OC)c1nsnc1c2CC,1.3
4526,CCC1COc2c(cc(C)c3nsnc23)O1,1.47
4527,CCOCCc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.27
4528,CCCCN(c1c(N)c(NC(C)C)cc2nsnc12)C(C)C,1.16
4529,CCc1c2c(c(OC(C)C)c3nsnc13)OCC(CC)O2,1.46
4530,CCCc1c(N(C)C)c(N(C)C)c(OC)c2nsnc12,1.57
4531,CCN1CN(C(C)C)c2cc3nsnc3c(OC)c21,1.16
4532,CCCN1CCN(C)c2cc3nsnc3c(/[N+](C)=C(\C)[O-])c21,1.38
4533,COc1cc2nsnc2c2c1CCCN2,1.36
4534,CCCCOc1c2c(cc3nsnc13)N(C)CN2C,1.2
4535,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2CC,1.22
4536,CCC(=O)Oc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.23
4537,CCC(C)c1c(N(C)OC)c(N(C)CC)c(C)c2nsnc12,1.45
4538,CCN(C)CCN1CCN(C)c2c1cc1nsnc1c2OC,1.3
4539,CCC(C)C1Oc2cc3nsnc3c(N(C)CC)c2OC1C,1.36
4540,CC(C)Cc1c2c(cc3nsnc13)OC(C)C(C)O2,1.54
4541,CCCCc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.07
4542,CC(C)COc1cc2c(c3nsnc13)CCC2,1.5
4543,CCCc1ccc(/[NH+]=C(\C)[O-])c2nsnc12,1.72
4544,COc1cc2nsnc2c2c1C(C)CN2,1.43
4545,CC(=O)Oc1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.57
4546,CCCCc1ccc2nsnc2c1,1.63
4547,CCN(C)c1c(N(C)C)c(C)c2nsnc2c1CC(C)C,1.35
4548,CCOc1c2c(c(/[NH+]=C(/[O-])CC)c3nsnc13)C1CCC2CC1,1.66
4549,CCCCC1Oc2cc3nsnc3c(C)c2OC1C,1.52
4550,CCN1CN(CCN(C)C)c2cc3nsnc3cc21,1.06
4551,CCC(C)N1CN(C)c2cc3nsnc3c(CC(C)C)c21,1.13
4552,CCC(C)C1Oc2c(cc3nsnc3c2C)OC1CC(C)C,1.56
4553,CCN(C)c1c2c(cc3nsnc13)OCC(C)O2,1.44
4554,CCCCOc1c2c(cc3nsnc13)N(CC)CCN2CC,1.28
4555,CCCC1Oc2c(cc3nsnc3c2CC)OC1CC(C)C,1.49
4556,Cc1c2c(cc3nsnc13)N(C(C)C)CCN2CCN(C)C,1.31
4557,CC(C)CN(C)c1c2c(cc3nsnc13)OCC(C(C)C)O2,1.33
4558,CCN1CCN(C)c2c1c(N(C)C)c1nsnc1c2C(C)C,1.2
4559,CCc1c2c(cc3nsnc13)N(CC)CCN2C,1.34
4560,CCc1c2c(c(CC)c3nsnc13)OCCO2,1.41
4561,CCCCc1c2c(cc3nsnc13)N(C)C(OC)N2C,1.21
4562,CCOC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,1.22
4563,CCc1cc(OCC(C)C)c2nsnc2c1,1.53
4564,CN1CC(C)(C)c2ccc3nsnc3c21,1.52
4565,CC1CNc2c(c3c(c4nsnc24)CCO3)C1,1.43
4566,CCCN(CCOC)c1c2c(cc3nsnc13)OCCO2,1.43
4567,CCN(CCOC)c1c2c(cc3nsnc13)N(C)CCN2C,1.36
4568,CCCCc1c2c(c(CCCC)c3nsnc13)OCCO2,1.36
4569,CCCN1CCN(C(C)C)c2cc3nsnc3c(OCC)c21,1.3
4570,COC1N(C)c2cc3nsnc3c(CC(C)C)c2N1C,1.12
4571,CCCN(CC)c1c2c(cc3nsnc13)N(C)CCN2C,1.31
4572,CCc1c2c(c(OC)c3nsnc13)N(C(C)CC)CCN2C,1.35
4573,CC(C)c1c2c(cc3nsnc13)N(CCN(C)C)CCN2C,1.51
4574,Cc1c2c(c(N(C)C)c3nsnc13)N(C(C)C)CCN2C,1.24
4575,CCN1CN(C)c2c1c(OC)c1nsnc1c2/[NH+]=C(\C)[O-],1.33
4576,COc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.55
4577,Cc1c2c(c(C(C)C)c3nsnc13)OC(C)C(C(C)C)O2,1.37
4578,CCCc1c2c(c(OC(=O)CC)c3nsnc13)OCCO2,1.6
4579,CCN(C)c1cc(C(C)C)c2nsnc2c1,1.36
4580,CCCOc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.39
4581,CCCOc1c2c(cc3nsnc13)N(C(C)C)CN2CC,1.09
4582,CCN(C)CCc1c2c(cc3nsnc13)N(C)CCN2CC,1.47
4583,CCCC1COc2c(c(OC)c3nsnc3c2CC)O1,1.48
4584,CNc1c(NC)c(OC)c2nsnc2c1C,1.41
4585,CCCC1Oc2cc3nsnc3c(OC(C)C)c2OC1C,1.41
4586,CC/C([O-])=[N+](/CC)c1c2c(cc3nsnc13)N(C)CN2C,1.27
4587,CCC1COc2c1ccc1nsnc21,1.64
4588,CC(C)COc1ccc2nsnc2c1,1.65
4589,CCC(C)N1CCN(CC)c2c1c(OC)c1nsnc1c2C,1.61
4590,CCOCCOc1c2c(cc3nsnc13)C1CCC2CC1,1.49
4591,CCN1CN(C(C)C)c2c1c(NC)c1nsnc1c2NC,1.16
4592,CCCCC1Oc2cc3nsnc3c(N(C)C)c2OC1CC,1.39
4593,CCN(C)CCN1CN(CC(C)C)c2cc3nsnc3cc21,1.07
4594,CC(C)CC1Oc2cc3nsnc3cc2OC1C(C)C,1.45
4595,Cc1cc2c(c3nsnc13)OCCN2C,1.44
4596,CCc1c2c(c(CC(C)C)c3nsnc13)OC(CC)C(C)O2,1.23
4597,COCCc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.27
4598,CCCN(C)c1c2c(cc3nsnc13)N(CC)CCN2C,1.23
4599,CCN1CN(C)c2c1cc1nsnc1c2NC,1.14
4600,Cc1c2c(cc3nsnc13)OCCN(C)C2,1.6
4601,CCc1c2c(c(OC(C)=O)c3nsnc13)C1CCC2CC1,1.58
4602,CCN(C)c1c2c(cc3nsnc13)N(CCOC)CCN2C,1.1
4603,CCN(C)c1c(N(CC)CC)c(C)c2nsnc2c1OC,1.56
4604,CC(C)c1c2c(c(N(C)C)c3nsnc13)OCCO2,1.39
4605,CCCN1CN(C)c2cc3nsnc3c(/[NH+]=C(/[O-])CC)c21,1.23
4606,CCN1CCN(CCOCC(C)C)c2cc3nsnc3cc21,1.16
4607,CCCCc1c2c(c(CCC)c3nsnc13)N(C)CCN2C,1.34
4608,COCCc1c2c(c(C)c3nsnc13)OC(C)CO2,1.58
4609,C/C([O-])=[N+](\c1c2c(cc3nsnc13)N(C)CCN2C)C(C)C,1.37
4610,CCCC1COc2cc3nsnc3c(N(CC)CCC)c2O1,1.49
4611,CCCCC1Oc2c(cc3nsnc3c2CCC)OC1C,1.34
4612,CCCc1c2c(c(CCC)c3nsnc13)OC(C)CO2,1.38
4613,CCC(C)Oc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.5
4614,CCc1c2c(c(CCOC)c3nsnc13)OCC(C)O2,1.46
4615,CCCc1c(C)cc(OC)c2nsnc12,1.5
4616,CCC1COc2c1cc1nsnc1c2C,1.52
4617,CCNc1c2c(c(CC)c3nsnc13)OC(C)CO2,1.31
4618,CCCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.2
4619,CCN1CCN(CC)c2c1c(C)c1nsnc1c2C,1.26
4620,CCCc1c2c(cc3nsnc13)N(C)CCN2C,1.33
4621,CCOc1cc(NCC(C)C)c2nsnc2c1,1.45
4622,COCCN1CN(C)c2c1cc1nsnc1c2OC(C)=O,1.22
4623,COc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.26
4624,CCOc1c2c(c(NC)c3nsnc13)N(C)CN2C,1.27
4625,CCN1CCN(C)c2c1cc1nsnc1c2NC(C)C,0.98
4626,CCCOc1c(NC)c(NC)cc2nsnc12,1.35
4627,CCCc1c2c(cc3nsnc13)OC(C)C(CC(C)C)O2,1.4
4628,CCc1c(N(C)C)ccc2nsnc12,1.46
4629,CC(C)c1c2c(c(C(C)C)c3nsnc13)C1CCC2CC1,1.36
4630,CNc1c2c(cc3nsnc13)OC(C)C2,1.44
4631,CCN(C)c1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.39
4632,CCC(C)N1CCN(C)c2c1cc1nsnc1c2NC,1.11
4633,CCOc1c2c(cc3nsnc13)N(CC)CCN2C(C)C,1.2
4634,CCN1c2cc3nsnc3c(C)c2N(CC(C)C)C1OC,1.07
4635,COCCNc1c(NC(C)C)cc2nsnc2c1C,1.28
4636,CCCC1Oc2cc3nsnc3c(N(C)C)c2OC1C(C)C,1.44
4637,CCOc1c(N(CC)CC)c(N(C)CC)c(C)c2nsnc12,1.42
4638,CCC(C)N1CCN(CC)c2cc3nsnc3cc21,1.16
4639,CCOc1c2c(c(OCC)c3nsnc13)OCCO2,1.57
4640,CC1Cc2c(OC(C)C)cc3nsnc3c2N1,1.43
4641,CCC1Cc2c(ccc3nsnc23)O1,1.6
4642,CCCCc1c(NC)c(NC(C)CC)c(C)c2nsnc12,1.3
4643,CCN1CCN(C)c2c1c(OC)c1nsnc1c2CC(C)C,1.22
4644,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.07
4645,CCC1COc2c(cc3nsnc3c2/[NH+]=C(/[O-])C(C)C)O1,1.87
4646,CCNc1c(C)c(OC)cc2nsnc12,1.58
4647,CCCCN1CCOc2ccc3nsnc3c21,1.47
4648,CCOc1c2c(cc3nsnc13)OC(C)C(C(C)CC)O2,1.55
4649,CCc1c(C)c2c(c3nsnc13)OCC2,1.52
4650,CCCOc1c2c(c(CCC)c3nsnc13)OC(C)CO2,1.41
4651,CCc1c(OC)c(N(C)C)cc2nsnc12,1.45
4652,CCCN1CN(CCC)c2c1cc1nsnc1c2N(C)CC,0.95
4653,CCCN1CCN(CCOC)c2c1cc1nsnc1c2CC,1.21
4654,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.29
4655,Cc1cc2c(c3nsnc13)[NH+]=C([O-])CC2(C)C,1.71
4656,C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,1.45
4657,CCCN1CCN(C)c2c1c(OC)c1nsnc1c2N(C)C,1.08
